filename,class,xmin,ymin,xmax,ymax
BME_00761.jpg.png,blue_cone,685,217,701,241
BME_00761.jpg.png,blue_cone,313,231,330,252
BME_00761.jpg.png,blue_cone,159,237,173,258
BME_00761.jpg.png,blue_cone,500,229,514,247
BME_00761.jpg.png,yellow_cone,398,215,414,236
BME_00761.jpg.png,yellow_cone,658,212,671,229
BME_00761.jpg.png,blue_cone,182,222,197,241
BME_00761.jpg.png,blue_cone,302,215,313,232
BME_00761.jpg.png,yellow_cone,411,215,422,231
BME_00761.jpg.png,yellow_cone,506,216,518,234
BME_00761.jpg.png,yellow_cone,1524,200,1534,216
BME_00761.jpg.png,yellow_cone,1455,200,1465,214
BME_00761.jpg.png,yellow_cone,1256,200,1265,211
BME_00761.jpg.png,yellow_cone,1071,205,1079,217
BME_00761.jpg.png,yellow_cone,484,207,497,226
BME_00761.jpg.png,yellow_cone,559,203,569,220
BME_00761.jpg.png,blue_cone,421,206,430,222
BME_00761.jpg.png,blue_cone,542,200,551,217
BME_00761.jpg.png,blue_cone,1566,195,1577,210
BME_00761.jpg.png,blue_cone,1491,193,1502,208
BME_00761.jpg.png,blue_cone,1421,193,1434,209
BME_00761.jpg.png,yellow_cone,1329,195,1340,212
BME_00761.jpg.png,blue_cone,1358,191,1368,207
BME_00761.jpg.png,large_orange_cone,1104,186,1115,207
BME_00761.jpg.png,large_orange_cone,1118,186,1128,207
BME_00761.jpg.png,large_orange_cone,1178,186,1189,207
BME_00761.jpg.png,large_orange_cone,1193,186,1203,207
BME_00769.jpg.png,blue_cone,2129,184,2139,204
BME_00769.jpg.png,blue_cone,2158,190,2172,210
BME_00769.jpg.png,yellow_cone,1800,210,1822,238
BME_00769.jpg.png,blue_cone,1838,200,1854,220
BME_00769.jpg.png,yellow_cone,1582,224,1606,256
BME_00769.jpg.png,yellow_cone,1626,216,1646,244
BME_00769.jpg.png,yellow_cone,1714,212,1730,240
BME_00769.jpg.png,blue_cone,1071,252,1101,292
BME_00769.jpg.png,yellow_cone,1468,250,1498,296
BME_00769.jpg.png,blue_cone,886,278,926,334
BME_00769.jpg.png,yellow_cone,1630,318,1690,410
BME_00769.jpg.png,blue_cone,760,330,824,416
BME_00769.jpg.png,yellow_cone,1957,403,2109,553
BME_00769.jpg.png,blue_cone,432,520,594,691
BME_00769.jpg.png,blue_cone,1205,234,1227,270
BME_00769.jpg.png,blue_cone,1294,224,1314,252
BME_00769.jpg.png,blue_cone,1360,215,1376,241
BME_00769.jpg.png,blue_cone,1422,208,1438,232
BME_00769.jpg.png,blue_cone,1467,204,1481,224
BME_00769.jpg.png,blue_cone,1551,201,1563,221
BME_00769.jpg.png,blue_cone,1616,200,1630,220
BME_00769.jpg.png,blue_cone,1660,199,1672,219
BME_00769.jpg.png,blue_cone,1744,200,1756,220
BME_00769.jpg.png,blue_cone,1954,200,1970,222
BME_00769.jpg.png,blue_cone,2072,198,2088,222
BME_00769.jpg.png,blue_cone,2118,187,2130,205
BME_00769.jpg.png,blue_cone,2196,196,2203,216
BME_00769.jpg.png,blue_cone,2194,184,2203,200
BME_00769.jpg.png,yellow_cone,1464,273,1512,333
BME_00769.jpg.png,yellow_cone,1514,237,1546,279
BME_00769.jpg.png,yellow_cone,1915,211,1939,241
BME_00769.jpg.png,yellow_cone,2060,212,2088,242
BME_00774.jpg.png,orange_cone,956,726,1056,882
BME_00774.jpg.png,large_orange_cone,757,544,867,694
BME_00774.jpg.png,large_orange_cone,1039,481,1116,594
BME_00774.jpg.png,orange_cone,1314,496,1365,561
BME_00774.jpg.png,orange_cone,1727,546,1815,646
BME_00774.jpg.png,orange_cone,1780,247,1869,341
BME_00774.jpg.png,large_orange_cone,531,1075,633,1220
BME_00774.jpg.png,large_orange_cone,794,663,841,744
BME_00779.jpg.png,orange_cone,832,744,932,864
BME_00779.jpg.png,blue_cone,1150,766,1236,882
BME_00779.jpg.png,yellow_cone,1386,768,1470,884
BME_00779.jpg.png,yellow_cone,1522,767,1602,883
BME_00783.jpg.png,blue_cone,314,660,410,776
BME_00783.jpg.png,blue_cone,556,552,600,604
BME_00783.jpg.png,blue_cone,556,518,588,554
BME_00783.jpg.png,blue_cone,460,498,484,530
BME_00783.jpg.png,blue_cone,242,492,270,524
BME_00783.jpg.png,yellow_cone,460,473,478,493
BME_00783.jpg.png,yellow_cone,594,480,610,500
BME_00783.jpg.png,yellow_cone,701,488,717,508
BME_00783.jpg.png,yellow_cone,804,499,824,523
BME_00783.jpg.png,yellow_cone,914,522,938,554
BME_00783.jpg.png,yellow_cone,1044,561,1084,609
BME_00783.jpg.png,yellow_cone,1256,714,1376,832
BME_00789.jpg.png,blue_cone,892,228,908,249
BME_00789.jpg.png,blue_cone,1022,224,1042,244
BME_00789.jpg.png,blue_cone,1150,220,1166,242
BME_00789.jpg.png,blue_cone,1428,227,1449,252
BME_00789.jpg.png,blue_cone,640,241,663,271
BME_00789.jpg.png,blue_cone,772,232,792,258
BME_00789.jpg.png,yellow_cone,926,242,954,276
BME_00789.jpg.png,yellow_cone,1002,238,1026,270
BME_00789.jpg.png,yellow_cone,1100,236,1124,266
BME_00789.jpg.png,yellow_cone,1198,236,1218,268
BME_00789.jpg.png,yellow_cone,1315,242,1341,276
BME_00789.jpg.png,blue_cone,1606,233,1628,262
BME_00789.jpg.png,yellow_cone,1468,249,1498,289
BME_00789.jpg.png,blue_cone,1943,249,1973,285
BME_00789.jpg.png,blue_cone,480,264,512,302
BME_00789.jpg.png,yellow_cone,878,260,910,300
BME_00789.jpg.png,yellow_cone,937,271,971,316
BME_00789.jpg.png,yellow_cone,1798,267,1846,319
BME_00789.jpg.png,blue_cone,388,292,422,339
BME_00789.jpg.png,yellow_cone,1149,292,1199,360
BME_00789.jpg.png,yellow_cone,1396,324,1468,416
BME_00789.jpg.png,blue_cone,298,438,434,582
BME_00789.jpg.png,yellow_cone,1864,430,2016,596
BME_00789.jpg.png,blue_cone,396,328,456,396
BME_00789.jpg.png,yellow_cone,871,251,888,285
BME_00789.jpg.png,unknown_cone,169,260,208,308
BME_00789.jpg.png,unknown_cone,303,221,316,243
BME_00789.jpg.png,unknown_cone,289,228,302,251
BME_00789.jpg.png,unknown_cone,273,232,290,259
BME_00789.jpg.png,unknown_cone,248,237,270,270
BME_00789.jpg.png,unknown_cone,215,247,242,286
BME_00789.jpg.png,unknown_cone,1461,229,1490,249
BME_00792.jpg.png,yellow_cone,1394,336,1462,434
BME_00792.jpg.png,yellow_cone,1274,270,1314,330
BME_00792.jpg.png,yellow_cone,1218,238,1242,278
BME_00792.jpg.png,yellow_cone,1184,224,1200,252
BME_00792.jpg.png,yellow_cone,1166,214,1178,234
BME_00792.jpg.png,yellow_cone,1155,206,1164,226
BME_00792.jpg.png,yellow_cone,1150,202,1157,217
BME_00792.jpg.png,yellow_cone,1140,198,1148,214
BME_00792.jpg.png,blue_cone,760,316,819,392
BME_00792.jpg.png,blue_cone,883,260,911,306
BME_00792.jpg.png,blue_cone,928,236,948,272
BME_00792.jpg.png,blue_cone,958,222,970,244
BME_00792.jpg.png,blue_cone,978,211,988,231
BME_00792.jpg.png,yellow_cone,236,242,252,267
BME_00792.jpg.png,blue_cone,245,258,270,291
BME_00792.jpg.png,large_orange_cone,378,216,397,252
BME_00792.jpg.png,large_orange_cone,403,216,422,248
BME_00792.jpg.png,blue_cone,440,238,460,266
BME_00792.jpg.png,blue_cone,546,226,562,250
BME_00792.jpg.png,large_orange_cone,594,208,610,244
BME_00792.jpg.png,large_orange_cone,611,208,627,241
BME_00792.jpg.png,yellow_cone,1131,193,1138,209
BME_00792.jpg.png,yellow_cone,1122,191,1129,206
BME_00792.jpg.png,yellow_cone,1092,190,1100,204
BME_00792.jpg.png,yellow_cone,1053,191,1060,203
BME_00792.jpg.png,yellow_cone,906,193,914,207
BME_00792.jpg.png,yellow_cone,852,195,860,208
BME_00792.jpg.png,yellow_cone,795,198,803,211
BME_00792.jpg.png,blue_cone,690,210,702,229
BME_00792.jpg.png,blue_cone,755,204,764,219
BME_00792.jpg.png,blue_cone,827,199,836,214
BME_00792.jpg.png,blue_cone,895,197,904,212
BME_00792.jpg.png,blue_cone,991,206,998,220
BME_00792.jpg.png,blue_cone,999,202,1005,214
BME_00792.jpg.png,blue_cone,1005,200,1012,211
BME_00799.jpg.png,yellow_cone,2046,486,2203,672
BME_00799.jpg.png,yellow_cone,1598,317,1657,400
BME_00799.jpg.png,yellow_cone,1342,258,1374,304
BME_00799.jpg.png,yellow_cone,1222,244,1244,280
BME_00799.jpg.png,yellow_cone,1128,237,1150,268
BME_00799.jpg.png,yellow_cone,1012,233,1032,261
BME_00799.jpg.png,yellow_cone,923,228,941,256
BME_00799.jpg.png,yellow_cone,775,226,793,250
BME_00799.jpg.png,yellow_cone,620,228,640,252
BME_00799.jpg.png,yellow_cone,417,233,437,260
BME_00799.jpg.png,yellow_cone,272,239,297,267
BME_00799.jpg.png,blue_cone,312,250,338,282
BME_00799.jpg.png,blue_cone,470,246,498,277
BME_00799.jpg.png,blue_cone,617,245,642,275
BME_00799.jpg.png,blue_cone,710,248,737,281
BME_00799.jpg.png,blue_cone,782,258,809,297
BME_00799.jpg.png,blue_cone,892,287,940,344
BME_00799.jpg.png,blue_cone,810,349,888,442
BME_00805.jpg.png,blue_cone,1981,237,2018,280
BME_00805.jpg.png,blue_cone,1605,251,1640,299
BME_00805.jpg.png,blue_cone,1785,240,1819,284
BME_00805.jpg.png,blue_cone,1480,261,1518,319
BME_00805.jpg.png,blue_cone,1317,295,1362,366
BME_00805.jpg.png,blue_cone,1082,357,1130,463
BME_00805.jpg.png,blue_cone,527,557,611,692
BME_00806.jpg.png,blue_cone,422,450,598,668
BME_00806.jpg.png,yellow_cone,1884,438,2084,662
BME_00806.jpg.png,yellow_cone,1540,203,1584,261
BME_00806.jpg.png,yellow_cone,1476,158,1498,194
BME_00806.jpg.png,blue_cone,1363,140,1379,162
BME_00806.jpg.png,blue_cone,1159,155,1183,191
BME_00806.jpg.png,blue_cone,1023,192,1057,244
BME_00806.jpg.png,yellow_cone,1690,146,1712,178
BME_00806.jpg.png,yellow_cone,1868,140,1888,164
BME_00806.jpg.png,blue_cone,1491,141,1505,158
BME_00818.jpg.png,orange_cone,1896,1024,2059,1219
BME_00818.jpg.png,orange_cone,1339,808,1436,934
BME_00818.jpg.png,orange_cone,1242,723,1298,803
BME_00818.jpg.png,yellow_cone,1288,710,1344,784
BME_00818.jpg.png,orange_cone,1228,694,1260,758
BME_00818.jpg.png,large_orange_cone,1207,644,1245,732
BME_00818.jpg.png,orange_cone,1171,667,1203,716
BME_00818.jpg.png,yellow_cone,1158,662,1178,708
BME_00818.jpg.png,orange_cone,362,1064,494,1219
BME_00818.jpg.png,orange_cone,570,838,668,954
BME_00818.jpg.png,orange_cone,738,758,798,838
BME_00818.jpg.png,orange_cone,789,724,837,788
BME_00818.jpg.png,large_orange_cone,824,670,880,756
BME_00818.jpg.png,large_orange_cone,848,665,888,747
BME_00818.jpg.png,orange_cone,883,683,920,732
BME_00818.jpg.png,blue_cone,920,675,952,719
BME_00818.jpg.png,blue_cone,698,748,750,824
BME_00818.jpg.png,orange_cone,470,760,526,836
BME_00818.jpg.png,large_orange_cone,1204,642,1228,725
BME_00822.jpg.png,blue_cone,958,289,1003,357
BME_00822.jpg.png,blue_cone,1048,246,1074,290
BME_00822.jpg.png,blue_cone,1115,228,1137,258
BME_00822.jpg.png,yellow_cone,1509,245,1543,297
BME_00822.jpg.png,yellow_cone,1675,308,1742,404
BME_00822.jpg.png,blue_cone,675,435,788,592
BME_00822.jpg.png,blue_cone,1214,213,1232,240
BME_00822.jpg.png,blue_cone,1356,204,1376,232
BME_00822.jpg.png,blue_cone,1493,198,1513,226
BME_00822.jpg.png,yellow_cone,1491,224,1514,264
BME_00822.jpg.png,yellow_cone,1630,214,1654,252
BME_00822.jpg.png,blue_cone,1680,196,1696,224
BME_00822.jpg.png,yellow_cone,1824,215,1855,254
BME_00822.jpg.png,blue_cone,1903,198,1925,224
BME_00822.jpg.png,yellow_cone,2103,215,2140,258
BME_00828.jpg.png,blue_cone,1112,242,1144,286
BME_00828.jpg.png,blue_cone,368,472,540,660
BME_00828.jpg.png,blue_cone,950,284,994,352
BME_00828.jpg.png,blue_cone,1344,222,1368,260
BME_00828.jpg.png,blue_cone,1532,216,1556,254
BME_00828.jpg.png,blue_cone,1790,212,1820,252
BME_00828.jpg.png,blue_cone,1999,219,2035,267
BME_00828.jpg.png,yellow_cone,1985,302,2059,394
BME_00828.jpg.png,yellow_cone,1736,312,1806,408
BME_00828.jpg.png,yellow_cone,1852,406,2004,566
BME_00834.jpg.png,yellow_cone,631,214,647,234
BME_00834.jpg.png,yellow_cone,720,210,736,230
BME_00834.jpg.png,yellow_cone,864,209,878,229
BME_00834.jpg.png,yellow_cone,932,210,946,228
BME_00834.jpg.png,blue_cone,1292,215,1304,235
BME_00834.jpg.png,yellow_cone,438,222,458,250
BME_00834.jpg.png,yellow_cone,1094,217,1114,239
BME_00834.jpg.png,yellow_cone,1218,228,1238,254
BME_00834.jpg.png,yellow_cone,304,238,336,268
BME_00834.jpg.png,yellow_cone,346,242,378,274
BME_00834.jpg.png,yellow_cone,480,240,516,276
BME_00834.jpg.png,yellow_cone,666,240,694,276
BME_00834.jpg.png,yellow_cone,816,239,847,272
BME_00834.jpg.png,yellow_cone,949,240,979,277
BME_00834.jpg.png,yellow_cone,1464,238,1489,272
BME_00834.jpg.png,blue_cone,1658,232,1682,260
BME_00834.jpg.png,yellow_cone,1056,247,1088,289
BME_00834.jpg.png,yellow_cone,1168,258,1204,306
BME_00834.jpg.png,yellow_cone,1924,267,1971,315
BME_00834.jpg.png,blue_cone,195,274,239,328
BME_00834.jpg.png,blue_cone,444,274,496,326
BME_00834.jpg.png,yellow_cone,1302,278,1350,339
BME_00834.jpg.png,blue_cone,615,284,671,342
BME_00834.jpg.png,blue_cone,691,325,763,409
BME_00834.jpg.png,yellow_cone,1510,347,1594,450
BME_00834.jpg.png,blue_cone,486,456,634,626
BME_00834.jpg.png,blue_cone,190,230,214,254
BME_00834.jpg.png,blue_cone,322,224,338,244
BME_00834.jpg.png,yellow_cone,348,232,376,258
BME_00834.jpg.png,blue_cone,454,216,470,236
BME_00834.jpg.png,yellow_cone,531,220,551,240
BME_00834.jpg.png,blue_cone,564,212,580,230
BME_00834.jpg.png,blue_cone,666,209,678,223
BME_00834.jpg.png,blue_cone,752,208,764,224
BME_00834.jpg.png,yellow_cone,798,209,812,229
BME_00834.jpg.png,blue_cone,846,206,858,222
BME_00834.jpg.png,blue_cone,924,206,936,222
BME_00834.jpg.png,blue_cone,1200,212,1212,230
BME_00834.jpg.png,blue_cone,1128,208,1140,228
BME_00834.jpg.png,blue_cone,1059,206,1071,224
BME_00834.jpg.png,blue_cone,1437,222,1453,246
BME_00834.jpg.png,yellow_cone,1994,580,2092,689
BME_00836.jpg.png,orange_cone,1022,988,1216,1220
BME_00848.jpg.png,orange_cone,1766,664,1932,840
BME_00848.jpg.png,orange_cone,1447,524,1517,612
BME_00848.jpg.png,orange_cone,848,840,1000,1056
BME_00848.jpg.png,orange_cone,964,595,1040,703
BME_00848.jpg.png,orange_cone,323,666,423,782
BME_00848.jpg.png,yellow_cone,236,662,334,770
BME_00853.jpg.png,orange_cone,370,800,622,1140
BME_00853.jpg.png,orange_cone,1058,728,1198,926
BME_00853.jpg.png,large_orange_cone,1459,611,1623,829
BME_00859.jpg.png,blue_cone,744,338,822,430
BME_00859.jpg.png,blue_cone,989,264,1025,320
BME_00859.jpg.png,blue_cone,1257,235,1287,279
BME_00859.jpg.png,blue_cone,1720,222,1748,262
BME_00859.jpg.png,blue_cone,1926,230,1968,274
BME_00859.jpg.png,yellow_cone,1761,362,1853,486
BME_00859.jpg.png,yellow_cone,2034,341,2126,451
BME_00859.jpg.png,blue_cone,1461,226,1487,270
BME_00859.jpg.png,yellow_cone,2126,547,2204,691
BME_00868.jpg.png,blue_cone,1635,260,1671,312
BME_00868.jpg.png,blue_cone,1413,273,1449,330
BME_00868.jpg.png,blue_cone,1156,302,1201,374
BME_00868.jpg.png,blue_cone,823,370,911,480
BME_00868.jpg.png,blue_cone,1846,253,1885,305
BME_00868.jpg.png,blue_cone,2075,251,2123,303
BME_00875.jpg.png,blue_cone,1278,208,1296,236
BME_00875.jpg.png,blue_cone,1206,218,1226,246
BME_00875.jpg.png,yellow_cone,1502,217,1524,249
BME_00875.jpg.png,yellow_cone,1595,210,1621,244
BME_00875.jpg.png,yellow_cone,1802,211,1822,241
BME_00875.jpg.png,yellow_cone,1952,214,1976,246
BME_00875.jpg.png,yellow_cone,2158,214,2190,258
BME_00875.jpg.png,blue_cone,1082,241,1108,275
BME_00875.jpg.png,yellow_cone,1448,228,1472,260
BME_00875.jpg.png,blue_cone,1006,254,1042,298
BME_00875.jpg.png,yellow_cone,1455,282,1511,354
BME_00875.jpg.png,blue_cone,886,300,942,368
BME_00875.jpg.png,blue_cone,444,500,606,691
BME_00875.jpg.png,yellow_cone,1414,248,1446,296
BME_00875.jpg.png,blue_cone,1389,203,1405,227
BME_00875.jpg.png,blue_cone,1479,200,1493,224
BME_00875.jpg.png,blue_cone,1584,196,1600,220
BME_00875.jpg.png,yellow_cone,1714,212,1734,240
BME_00875.jpg.png,blue_cone,1860,200,1876,224
BME_00875.jpg.png,blue_cone,2030,201,2050,229
BME_00875.jpg.png,yellow_cone,1820,504,2004,691
BME_00875.jpg.png,blue_cone,1712,194,1733,219
BME_00878.jpg.png,blue_cone,1272,200,1284,218
BME_00878.jpg.png,blue_cone,1086,204,1100,224
BME_00878.jpg.png,yellow_cone,1127,212,1145,236
BME_00878.jpg.png,yellow_cone,1222,208,1238,232
BME_00878.jpg.png,yellow_cone,1320,204,1328,228
BME_00878.jpg.png,yellow_cone,1489,209,1511,235
BME_00878.jpg.png,blue_cone,1812,212,1830,238
BME_00878.jpg.png,blue_cone,716,231,737,255
BME_00878.jpg.png,blue_cone,815,222,830,244
BME_00878.jpg.png,yellow_cone,950,225,970,251
BME_00878.jpg.png,yellow_cone,1036,218,1052,244
BME_00878.jpg.png,yellow_cone,1594,214,1614,242
BME_00878.jpg.png,blue_cone,1978,222,2002,254
BME_00878.jpg.png,blue_cone,611,244,635,274
BME_00878.jpg.png,yellow_cone,886,243,915,278
BME_00878.jpg.png,blue_cone,528,255,563,290
BME_00878.jpg.png,yellow_cone,958,258,990,302
BME_00878.jpg.png,yellow_cone,1127,278,1169,335
BME_00878.jpg.png,blue_cone,433,292,489,344
BME_00878.jpg.png,yellow_cone,1348,311,1415,395
BME_00878.jpg.png,blue_cone,511,390,613,510
BME_00878.jpg.png,yellow_cone,1708,376,1821,502
BME_00878.jpg.png,blue_cone,441,325,517,401
BME_00878.jpg.png,blue_cone,440,273,489,317
BME_00878.jpg.png,blue_cone,890,213,906,237
BME_00878.jpg.png,blue_cone,986,210,998,230
BME_00878.jpg.png,blue_cone,1178,201,1192,221
BME_00878.jpg.png,blue_cone,1358,200,1374,220
BME_00878.jpg.png,blue_cone,1471,200,1487,220
BME_00878.jpg.png,blue_cone,1575,203,1593,225
BME_00878.jpg.png,blue_cone,1690,207,1710,231
BME_00878.jpg.png,yellow_cone,1708,224,1728,256
BME_00878.jpg.png,yellow_cone,2015,258,2051,310
BME_00878.jpg.png,yellow_cone,894,232,914,264
BME_00887.jpg.png,blue_cone,2138,225,2166,255
BME_00887.jpg.png,blue_cone,1980,230,2014,274
BME_00887.jpg.png,blue_cone,1628,246,1662,290
BME_00887.jpg.png,blue_cone,1458,262,1498,314
BME_00887.jpg.png,blue_cone,1335,280,1375,341
BME_00887.jpg.png,blue_cone,1144,328,1190,413
BME_00887.jpg.png,blue_cone,783,443,894,602
BME_00887.jpg.png,yellow_cone,2083,358,2197,478
BME_00887.jpg.png,blue_cone,1800,238,1832,282
BME_00900.jpg.png,blue_cone,910,246,972,330
BME_00900.jpg.png,blue_cone,1200,190,1240,246
BME_00900.jpg.png,yellow_cone,1818,374,1966,558
BME_00900.jpg.png,yellow_cone,1826,296,1938,424
BME_00900.jpg.png,yellow_cone,1962,271,2060,375
BME_00904.jpg.png,yellow_cone,1348,204,1360,224
BME_00904.jpg.png,yellow_cone,1416,200,1428,222
BME_00904.jpg.png,yellow_cone,1642,197,1654,221
BME_00904.jpg.png,yellow_cone,1756,202,1768,224
BME_00904.jpg.png,blue_cone,1005,227,1023,253
BME_00904.jpg.png,yellow_cone,1266,219,1282,249
BME_00904.jpg.png,yellow_cone,2116,214,2144,246
BME_00904.jpg.png,blue_cone,956,240,984,278
BME_00904.jpg.png,yellow_cone,1274,235,1298,269
BME_00904.jpg.png,blue_cone,882,282,922,332
BME_00904.jpg.png,yellow_cone,1324,268,1368,328
BME_00904.jpg.png,blue_cone,686,366,770,470
BME_00904.jpg.png,yellow_cone,1474,348,1550,456
BME_00904.jpg.png,blue_cone,1049,218,1065,244
BME_00904.jpg.png,blue_cone,1136,208,1148,228
BME_00904.jpg.png,blue_cone,1190,201,1202,221
BME_00904.jpg.png,blue_cone,1275,196,1286,216
BME_00904.jpg.png,yellow_cone,1300,210,1312,236
BME_00904.jpg.png,yellow_cone,1494,198,1506,220
BME_00904.jpg.png,yellow_cone,1551,198,1563,220
BME_00904.jpg.png,yellow_cone,1886,202,1906,230
BME_00904.jpg.png,blue_cone,2091,202,2105,226
BME_00904.jpg.png,blue_cone,1972,196,1988,220
BME_00904.jpg.png,blue_cone,1832,194,1844,214
BME_00904.jpg.png,blue_cone,1716,192,1728,212
BME_00904.jpg.png,blue_cone,1614,190,1626,210
BME_00904.jpg.png,blue_cone,1518,190,1530,210
BME_00904.jpg.png,blue_cone,1425,192,1436,209
BME_00904.jpg.png,blue_cone,1342,194,1353,212
BME_00906.jpg.png,yellow_cone,1788,412,1912,560
BME_00906.jpg.png,yellow_cone,1396,315,1460,399
BME_00906.jpg.png,yellow_cone,1188,280,1236,338
BME_00906.jpg.png,yellow_cone,1009,258,1039,304
BME_00906.jpg.png,yellow_cone,1033,242,1055,278
BME_00906.jpg.png,yellow_cone,1054,230,1074,258
BME_00906.jpg.png,yellow_cone,1158,222,1178,246
BME_00906.jpg.png,yellow_cone,1258,214,1274,238
BME_00906.jpg.png,yellow_cone,1346,206,1360,230
BME_00906.jpg.png,yellow_cone,1422,204,1432,222
BME_00906.jpg.png,yellow_cone,1402,194,1414,212
BME_00906.jpg.png,yellow_cone,1379,193,1389,209
BME_00906.jpg.png,yellow_cone,1337,192,1347,208
BME_00906.jpg.png,yellow_cone,1284,192,1292,204
BME_00906.jpg.png,blue_cone,1261,202,1273,218
BME_00906.jpg.png,blue_cone,1240,204,1250,220
BME_00906.jpg.png,blue_cone,1172,208,1184,228
BME_00906.jpg.png,blue_cone,1090,212,1102,234
BME_00906.jpg.png,blue_cone,990,218,1002,242
BME_00906.jpg.png,blue_cone,886,228,906,252
BME_00906.jpg.png,blue_cone,792,238,812,268
BME_00906.jpg.png,blue_cone,713,250,737,282
BME_00906.jpg.png,blue_cone,623,266,657,302
BME_00906.jpg.png,blue_cone,586,282,622,326
BME_00906.jpg.png,blue_cone,540,312,594,376
BME_00906.jpg.png,blue_cone,505,382,583,486
BME_00906.jpg.png,blue_cone,180,288,210,328
BME_00906.jpg.png,yellow_cone,338,260,360,284
BME_00906.jpg.png,blue_cone,542,251,554,277
BME_00906.jpg.png,yellow_cone,548,242,560,258
BME_00906.jpg.png,blue_cone,724,233,736,251
BME_00906.jpg.png,large_orange_cone,829,207,839,227
BME_00906.jpg.png,large_orange_cone,836,206,848,226
BME_00906.jpg.png,yellow_cone,806,215,818,229
BME_00906.jpg.png,large_orange_cone,953,198,961,220
BME_00906.jpg.png,large_orange_cone,960,198,968,220
BME_00906.jpg.png,yellow_cone,1310,184,1317,197
BME_00906.jpg.png,yellow_cone,1260,187,1267,199
BME_00906.jpg.png,yellow_cone,1232,191,1243,203
BME_00906.jpg.png,blue_cone,1186,196,1195,211
BME_00906.jpg.png,blue_cone,1116,195,1121,207
BME_00906.jpg.png,blue_cone,1138,196,1144,208
BME_00906.jpg.png,blue_cone,1125,193,1132,205
BME_00906.jpg.png,blue_cone,1151,191,1158,203
BME_00906.jpg.png,blue_cone,929,207,937,223
BME_00916.jpg.png,yellow_cone,1335,214,1350,236
BME_00916.jpg.png,blue_cone,1104,216,1117,241
BME_00916.jpg.png,blue_cone,1076,235,1092,268
BME_00916.jpg.png,yellow_cone,1357,229,1386,265
BME_00916.jpg.png,blue_cone,1020,260,1051,306
BME_00916.jpg.png,yellow_cone,1412,256,1449,309
BME_00916.jpg.png,yellow_cone,1521,303,1583,381
BME_00916.jpg.png,blue_cone,772,368,846,473
BME_00916.jpg.png,yellow_cone,1721,388,1841,526
BME_00916.jpg.png,blue_cone,1131,208,1143,229
BME_00916.jpg.png,blue_cone,1161,203,1173,222
BME_00916.jpg.png,blue_cone,1230,196,1237,212
BME_00916.jpg.png,yellow_cone,1330,204,1343,229
BME_00916.jpg.png,yellow_cone,1362,198,1372,218
BME_00916.jpg.png,blue_cone,1274,191,1283,209
BME_00916.jpg.png,blue_cone,1346,187,1355,204
BME_00916.jpg.png,blue_cone,1410,185,1418,202
BME_00916.jpg.png,yellow_cone,1404,192,1414,213
BME_00916.jpg.png,yellow_cone,1463,188,1476,210
BME_00916.jpg.png,blue_cone,1481,185,1489,200
BME_00916.jpg.png,blue_cone,1564,184,1572,202
BME_00916.jpg.png,yellow_cone,1533,189,1543,209
BME_00916.jpg.png,yellow_cone,1583,189,1593,210
BME_00916.jpg.png,blue_cone,1649,186,1659,204
BME_00916.jpg.png,yellow_cone,1661,191,1672,210
BME_00916.jpg.png,yellow_cone,2041,198,2057,228
BME_00916.jpg.png,yellow_cone,1866,195,1880,218
BME_00916.jpg.png,blue_cone,1741,186,1754,206
BME_00916.jpg.png,yellow_cone,1759,193,1770,212
BME_00916.jpg.png,blue_cone,1844,186,1855,205
BME_00916.jpg.png,blue_cone,1966,188,1980,210
BME_00916.jpg.png,blue_cone,2062,195,2075,214
BME_00916.jpg.png,unknown_cone,1308,177,1317,194
BME_00917.jpg.png,blue_cone,1561,238,1595,278
BME_00917.jpg.png,blue_cone,1753,228,1787,270
BME_00917.jpg.png,blue_cone,1844,226,1874,266
BME_00917.jpg.png,blue_cone,1965,229,2001,269
BME_00917.jpg.png,blue_cone,2092,228,2128,272
BME_00917.jpg.png,blue_cone,1396,252,1432,296
BME_00917.jpg.png,blue_cone,1244,270,1292,330
BME_00917.jpg.png,yellow_cone,2098,299,2170,377
BME_00917.jpg.png,yellow_cone,1874,322,1956,426
BME_00917.jpg.png,blue_cone,918,337,982,429
BME_00917.jpg.png,blue_cone,552,412,680,564
BME_00917.jpg.png,yellow_cone,1800,438,1940,606
BME_00918.jpg.png,blue_cone,380,609,444,679
BME_00918.jpg.png,blue_cone,562,539,590,575
BME_00918.jpg.png,blue_cone,581,516,601,544
BME_00918.jpg.png,blue_cone,548,506,564,528
BME_00918.jpg.png,blue_cone,460,496,476,520
BME_00918.jpg.png,blue_cone,303,494,321,518
BME_00918.jpg.png,yellow_cone,1013,624,1067,692
BME_00918.jpg.png,yellow_cone,874,543,898,577
BME_00918.jpg.png,yellow_cone,827,520,842,542
BME_00918.jpg.png,yellow_cone,760,507,771,527
BME_00918.jpg.png,yellow_cone,684,499,696,514
BME_00918.jpg.png,yellow_cone,607,493,616,508
BME_00918.jpg.png,yellow_cone,519,488,530,503
BME_00918.jpg.png,yellow_cone,405,485,419,501
BME_00918.jpg.png,unknown_cone,230,473,245,490
BME_00924.jpg.png,blue_cone,1246,271,1282,323
BME_00924.jpg.png,blue_cone,1042,301,1090,367
BME_00924.jpg.png,yellow_cone,2118,312,2198,389
